Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
13050	650	0	0.00	0	9114
13068	651	0	0.00	0	9769
13087	652	0	0.00	0	9747
13106	653	0	0.00	0	9615
13126	654	0	0.00	0	10253
13146	655	0	0.00	0	10358
13168	656	0	0.00	0	9906
13186	657	0	0.00	0	9787
13208	658	0	0.00	0	10137
13228	659	0	0.00	0	10341
13246	660	0	0.00	0	10613
13267	661	0	0.00	0	10079
13286	662	0	0.00	0	10218
13307	663	0	0.00	0	10110
13325	664	0	0.00	0	10674
13344	665	0	0.00	0	10604
13366	666	0	0.00	0	11015
13383	667	0	0.00	0	11056
13403	668	0	0.00	0	11302
13421	669	0	0.00	0	10837
13441	670	0	0.00	0	10250
13460	671	0	0.00	0	10245
13483	672	0	0.00	0	10179
13504	673	0	0.00	0	9982
13524	674	0	0.00	0	9969
13542	675	0	0.00	0	10144
13560	676	0	0.00	0	9916
13580	677	0	0.00	0	10810
13600	678	0	0.00	0	10450
13618	679	0	0.00	0	10174
13637	680	0	0.00	0	11084
13656	681	0	0.00	0	10735
13675	682	0	0.00	0	10396
13696	683	0	0.00	0	10939
13716	684	0	0.00	0	10976
13736	685	0	0.00	0	10641
13756	686	0	0.00	0	10505
13778	687	0	0.00	0	10777
13798	688	0	0.00	0	11091
13817	689	0	0.00	0	11356
13840	690	0	0.00	0	11421
13857	691	0	0.00	0	11642
13875	692	0	0.00	0	11807
13893	693	0	0.00	0	12292
13913	694	0	0.00	0	12125
13931	695	0	0.00	0	12023
13949	696	0	0.00	0	11720
13972	697	0	0.00	0	11376
13992	698	0	0.00	0	11336
14012	699	0	0.00	0	11479
14031	700	0	0.00	0	11676
14049	701	0	0.00	0	11100
14070	702	0	0.00	0	11226
14088	703	0	0.00	0	11517
14111	704	0	0.00	0	11829
14128	705	0	0.00	0	12179
14149	706	0	0.00	0	12718
14170	707	0	0.00	0	12590
14191	708	0	0.00	0	12214
14210	709	0	0.00	0	12068
14229	710	0	0.00	0	12240
14250	711	0	0.00	0	12142
14270	712	0	0.00	0	12640
14290	713	0	0.00	0	12576
14308	714	0	0.00	0	13084
14329	715	0	0.00	0	12385
14349	716	0	0.00	0	12581
14367	717	0	0.00	0	13077
14386	718	0	0.00	0	12874
14406	719	0	0.00	0	13246
14425	720	0	0.00	0	13123
14444	721	0	0.00	0	12576
14462	722	0	0.00	0	13149
14479	723	0	0.00	0	12955
14501	724	0	0.00	0	12084
14523	725	0	0.00	0	12356
14543	726	0	0.00	0	12556
14561	727	0	0.00	0	13575
14578	728	0	0.00	0	12773
14596	729	0	0.00	0	13237
14615	730	0	0.00	0	13529
14633	731	0	0.00	0	14146
14653	732	0	0.00	0	13939
14670	733	0	0.00	0	14290
14690	734	0	0.00	0	14673
14713	735	0	0.00	0	14572
14734	736	0	0.00	0	14940
14756	737	0	0.00	0	15336
14775	738	0	0.00	0	15966
14801	739	0	0.00	0	16155
14820	740	0	0.00	0	16844
14840	741	0	0.00	0	16349
14862	742	0	0.00	0	16058
14881	743	0	0.00	0	15919
14904	744	0	0.00	0	15926
14923	745	0	0.00	0	16732
14943	746	0	0.00	0	16006
14963	747	0	0.00	0	16415
14982	748	0	0.00	0	16871
15005	749	0	0.00	0	17490
15024	750	0	0.00	0	18136
15044	751	0	0.00	0	18992
15062	752	0	0.00	0	18496
15079	753	0	0.00	0	20085
15097	754	0	0.00	0	21678
15116	755	0	0.00	0	22194
15135	756	0	0.00	0	22421
15153	757	0	0.00	0	22386
15173	758	0	0.00	0	23295
15193	759	0	0.00	0	24288
15214	760	0	0.00	0	24091
15237	761	0	0.00	0	24472
15262	762	0	0.00	0	23909
15281	763	0	0.00	0	24015
15301	764	0	0.00	0	24631
15320	765	0	0.00	0	24173
15339	766	0	0.00	0	24162
15359	767	0	0.00	0	23640
15381	768	0	0.00	0	24122
15406	769	0	0.00	0	23928
15423	770	0	0.00	0	24134
15442	771	0	0.00	0	24946
15460	772	0	0.00	0	26296
15479	773	0	0.00	0	25434
15496	774	0	0.00	0	27476
15515	775	0	0.00	0	28201
15533	776	0	0.00	0	28953
15554	777	0	0.00	0	28771
15578	778	0	0.00	0	29419
15595	779	0	0.00	0	29208
15614	780	0	0.00	0	29698
15633	781	0	0.00	0	29589
15651	782	0	0.00	0	29949
15674	783	0	0.00	0	29976
15693	784	0	0.00	0	29687
15715	785	0	0.00	0	29788
15735	786	0	0.00	0	30479
15753	787	0	0.00	0	29549
15774	788	0	0.00	0	29189
15792	789	0	0.00	0	28771
15814	790	0	0.00	0	29620
15834	791	0	0.00	0	30360
15852	792	0	0.00	0	30905
15876	793	0	0.00	0	31353
15894	794	0	0.00	0	32081
15917	795	0	0.00	0	33827
15942	796	0	0.00	0	34484
15962	797	0	0.00	0	35570
15983	798	0	0.00	0	34685
16000	799	0	0.00	0	34592
16020	800	0	0.00	0	34230
16044	801	0	0.00	0	33677
16063	802	0	0.00	0	33048
16086	803	0	0.00	0	32367
16103	804	0	0.00	0	33544
16122	805	0	0.00	0	34593
16142	806	0	0.00	0	35637
16159	807	0	0.00	0	35130
16178	808	0	0.00	0	35543
16196	809	0	0.00	0	36154
16216	810	0	0.00	0	36136
16235	811	0	0.00	0	37025
16254	812	0	0.00	0	36020
16275	813	0	0.00	0	37326
16294	814	0	0.00	0	38417
16317	815	0	0.00	0	39711
16335	816	0	0.00	0	39723
16353	817	0	0.00	0	40830
16371	818	0	0.00	0	41642
16389	819	0	0.00	0	42261
16411	820	0	0.00	0	40992
16429	821	0	0.00	0	40663
16447	822	0	0.00	0	40941
16467	823	0	0.00	0	40469
16486	824	0	0.00	0	39848
16510	825	0	0.00	0	39295
16532	826	0	0.00	0	41105
16552	827	0	0.00	0	40664
16577	828	0	0.00	0	40484
16598	829	0	0.00	0	41099
16617	830	0	0.00	0	39018
16636	831	0	0.00	0	37566
16655	832	0	0.00	0	37428
16673	833	0	0.00	0	37319
16690	834	0	0.00	0	37558
16713	835	0	0.00	0	36808
16732	836	0	0.00	0	37545
16751	837	0	0.00	0	37548
16768	838	0	0.00	0	37894
16787	839	0	0.00	0	38589
16808	840	0	0.00	0	39615
16827	841	0	0.00	0	38512
16848	842	0	0.00	0	39011
16866	843	0	0.00	0	38890
16884	844	0	0.00	0	40997
16902	845	0	0.00	0	39408
16923	846	0	0.00	0	40993
16947	847	0	0.00	0	40969
16966	848	0	0.00	0	41994
16985	849	0	0.00	0	42102
17003	850	0	0.00	0	41798
17022	851	0	0.00	0	41741
17040	852	0	0.00	0	41923
17060	853	0	0.00	0	41261
17081	854	0	0.00	0	40221
17099	855	0	0.00	0	39877
17122	856	0	0.00	0	40979
17143	857	0	0.00	0	41108
17162	858	0	0.00	0	42511
17180	859	0	0.00	0	44411
17200	860	0	0.00	0	46848
17218	861	0	0.00	0	44271
17236	862	0	0.00	0	45765
17262	863	0	0.00	0	45978
17281	864	0	0.00	0	46819
17300	865	0	0.00	0	47581
17320	866	0	0.00	0	45912
17338	867	0	0.00	0	45941
17358	868	0	0.00	0	46878
17376	869	0	0.00	0	46715
17394	870	0	0.00	0	47924
17414	871	0	0.00	0	47091
17432	872	0	0.00	0	45793
17451	873	0	0.00	0	47432
17468	874	0	0.00	0	43015
17486	875	0	0.00	0	44231
17503	876	0	0.00	0	43545
17521	877	0	0.00	0	41229
17540	878	0	0.00	0	39045
17559	879	0	0.00	0	41557
17576	880	0	0.00	0	41076
17594	881	0	0.00	0	41866
17615	882	0	0.00	0	41374
17636	883	0	0.00	0	39865
17663	884	0	0.00	0	37116
17685	885	0	0.00	0	35961
17703	886	0	0.00	0	34118
